Price,Close,High,Low,Open,Volume
Ticker,TDG,TDG,TDG,TDG,TDG
Date,,,,,
2015-01-02,132.08131408691406,132.56889332823488,130.38480004896533,131.42006894663405,360800
2015-01-05,131.2130126953125,132.83606521209362,129.8771713643515,131.74735126602903,508300
2015-01-06,131.54696655273438,132.09466636346525,129.7769809530017,131.18629389545941,448100
2015-01-07,133.29025268554688,133.81123001396347,131.85422726341466,132.7559140895229,271100
2015-01-08,135.52110290527344,135.5878990504355,133.8713379980461,134.2520576804805,232400
2015-01-09,134.46580505371094,135.8951549954686,133.8980683616209,135.5879069780838,406700
2015-01-12,134.41903686523438,135.24057644806246,133.58413601513973,134.69956232786686,256500
2015-01-13,136.27586364746094,137.17756069586872,134.7797175660889,135.7615618395422,287600
2015-01-14,136.33595275878906,137.4380278892327,134.5325691354792,134.5325691354792,348700
2015-01-15,136.0821533203125,136.92372964817685,135.37414888894213,136.92372964817685,211800
2015-01-16,136.25582885742188,136.91707404881632,134.8999505914775,135.55451005291167,256600
2015-01-20,136.08885192871094,136.8502811710996,135.1671180383651,136.8502811710996,402000
2015-01-21,136.92372131347656,137.244320343863,135.62127819785098,135.92184042581698,254000
2015-01-22,137.6183624267578,138.02579441962982,136.048755057765,137.20425489656856,384700
2015-01-23,139.19467163085938,139.62214047680527,137.75864618366984,137.7653217217595,670300
2015-01-26,139.30821228027344,139.42843310304806,137.46474479778144,138.92749262483352,636500
2015-01-27,136.02203369140625,137.92561158412235,133.58412744224927,135.09362441334903,1032700
2015-01-28,135.587890625,139.3816749879292,135.20717096622354,137.35120071610206,461000
2015-01-29,137.72525024414062,138.30634820010445,134.33221176801342,135.3340928466929,582000
2015-01-30,137.27774047851562,137.99909605658408,135.6546980716074,137.09739903608326,420500
2015-02-02,138.2328643798828,138.43323242470223,135.59456961760858,137.85882024901215,373700
2015-02-03,138.79391479492188,139.61545435074015,137.7452744696821,138.9675704970344,404100
2015-02-04,140.0496063232422,141.39213344177813,137.9389846743979,138.5801828337533,292400
2015-02-05,140.9446258544922,141.2785861971157,139.5286270714391,140.67745146539687,302600
2015-02-06,141.67266845703125,141.819611835048,140.33682697808763,140.33682697808763,362700
