Price,Close,High,Low,Open,Volume
Ticker,MTB,MTB,MTB,MTB,MTB
Date,,,,,
2015-01-02,93.70122528076172,94.74741603766684,92.58030783435214,94.47092101509133,438400
2015-01-05,90.68221282958984,93.02866603533592,90.46550145692152,92.95393935196626,663800
2015-01-06,88.6496353149414,90.90641929539886,88.11906833045444,90.81674383415307,887500
2015-01-07,88.83644104003906,89.76307022432454,87.86498268405583,89.55382751410205,748100
2015-01-08,90.63737487792969,90.88397805581685,89.3669984987196,89.74063760414369,753100
2015-01-09,88.81401062011719,90.56264452730932,88.81401062011719,90.56264452730932,582500
2015-01-12,88.23114013671875,88.81401624225353,87.34935159977934,88.81401624225353,1159800
2015-01-13,88.81401062011719,89.54634574563596,88.36564485203307,88.79159318690499,1703100
2015-01-14,86.16867065429688,88.10412467888752,84.40509317061868,87.45399041710793,1355900
2015-01-15,85.47368621826172,87.00560894775968,84.95059371131549,85.83985667440481,1020400
2015-01-16,85.95942687988281,86.56472051328025,84.97301969521081,85.1897310988265,1232600
2015-01-20,84.33783721923828,87.3643168955572,84.17343506577957,86.12383206584614,1013500
2015-01-21,83.90438842773438,85.0028882028685,83.53074935871078,84.06879053030951,1092500
2015-01-22,87.52871704101562,87.82762954161852,84.21080481804057,84.2780571375033,966700
2015-01-23,86.10140991210938,87.59596656893812,86.07899247446193,87.1251775732171,438500
2015-01-26,87.35684967041016,87.3643240510745,85.37656068922213,85.9370195121273,602500
2015-01-27,86.79640197753906,87.35686087231272,86.03417468792856,86.34056162035385,828500
2015-01-28,84.98049926757812,87.37926221093706,84.98049926757812,87.0579322757735,1107800
2015-01-29,86.23593139648438,86.3031837181278,84.6442247022067,84.90577671201629,680600
2015-01-30,84.56201171875,85.94447537715902,84.48727933077053,84.91322771636209,1035200
2015-02-02,86.34800720214844,86.48998619793099,84.59937306901311,85.19719797122434,973900
2015-02-03,88.39556121826172,88.4403960971405,86.68429302524743,86.68429302524743,706100
2015-02-04,88.61971282958984,89.33710486875466,87.97705886752438,88.07420297429803,866500
2015-02-05,89.26988983154297,89.38945712937165,88.79163204279335,88.9037249591871,770000
2015-02-06,90.90641021728516,92.58778646408594,89.86769379203074,90.65233261976903,841800
2015-02-09,90.12178039550781,90.73454849962341,89.60616213921485,90.17408965922687,467700
2015-02-10,90.53277587890625,90.74948729087025,89.76308006819912,90.72706985192251,412100
2015-02-11,90.06946563720703,90.44310484134463,89.50900683100062,90.18903291914633,419700
2015-02-12,92.19917297363281,92.22159610644886,90.29361717640305,90.38328690254866,792800
2015-02-13,92.58777618408203,92.9539409297047,91.80313174218145,92.34864737247204,747200
2015-02-17,92.6849365234375,93.26034406853319,91.90776632438353,92.58031800638038,631500
2015-02-18,90.9437484741211,92.58776382307462,90.749460260257,92.43830477247168,775100
2015-02-19,90.5776138305664,91.16049006811367,89.92747957261199,90.89146938904851,709300
2015-02-20,90.67475128173828,90.87651962679598,89.26987005123841,90.21891673829671,1243000
