Price,Close,High,Low,Open,Volume
Ticker,ALLE,ALLE,ALLE,ALLE,ALLE
Date,,,,,
2015-01-02,49.02875900268555,49.51860060884762,48.06688864480697,49.42063500557888,668800
2015-01-05,48.93077087402344,49.19796018880316,48.59233696422145,48.743741071640244,534600
2015-01-06,48.850616455078125,49.12671050445776,48.164840489197616,48.98421111710613,1337500
2015-01-07,49.51858901977539,49.87483923040264,48.81500011983996,49.06437322880675,718400
2015-01-08,50.18655776977539,50.21327874506382,49.14453146478318,49.6165601262801,893900
2015-01-09,49.767974853515625,50.16875556622059,49.68781871097463,49.97281757390829,541000
2015-01-12,48.97531509399414,49.86593727255596,48.85062513513414,49.82140344566468,336600
2015-01-13,49.073280334472656,50.284527032386485,48.49437796095329,49.251405448422446,520200
2015-01-14,49.27812957763672,49.331564737023704,48.2539126549665,48.60125478079864,544200
2015-01-15,47.91547775268555,49.57203572906352,47.514697049133716,49.47406673514482,1114300
2015-01-16,47.53249740600586,48.40530659902621,47.35437231820603,47.951090852717435,2678200
2015-01-20,47.01594543457031,48.02234604617339,46.83782032007599,47.594847809859395,1137400
2015-01-21,47.13172149658203,47.60375353582833,46.60625770135117,46.828913233887825,1614200
2015-01-22,48.414222717285156,48.476565998692635,47.113915137280614,47.30984970850953,894200
2015-01-23,48.521087646484375,48.9842115084404,48.36968353259956,48.36968353259956,403700
2015-01-26,48.013450622558594,48.83282494901575,47.88876403748905,48.77047825902635,702600
2015-01-27,47.91547775268555,48.129228593731305,47.26532389912563,47.381105746252686,476800
2015-01-28,48.40531539916992,49.12672060705749,48.01344285273018,48.36078496848765,695100
2015-01-29,48.79718017578125,48.895149139334414,47.83530678539016,48.227182639602816,456600
2015-01-30,48.10249710083008,48.91296305865709,47.98671867646452,48.5567162647226,591800
2015-02-02,48.52998352050781,48.56560581054931,47.585923186630865,48.36076320363736,1213600
2015-02-03,49.02875900268555,49.367196442242175,48.71704254352458,48.930790001962215,429400
2015-02-04,49.54531478881836,49.84812647792092,48.957504262613874,49.01093942116165,578300
2015-02-05,50.76545715332031,50.818895699722866,49.65217958416855,49.65217958416855,627800
2015-02-06,51.25530242919922,51.47795795964531,50.774365668046755,50.961398895686344,977400
2015-02-09,50.6853141784668,51.74515347610179,50.65859659706266,51.246407170134454,730300
2015-02-10,50.65858459472656,51.077174659852226,50.106396461869885,50.96139623622896,527400
2015-02-11,50.51609420776367,50.95249719991928,50.22218723971854,50.712028789006226,860000
2015-02-12,51.44233703613281,51.558118874002915,50.63187096595028,50.8901522206397,723800
2015-02-13,52.243900299072266,52.38639972112833,50.934684523182405,51.40671661917467,746300
2015-02-17,52.15483474731445,52.99201835197656,52.00342721391849,52.359677435770486,1336700
2015-02-18,49.87484359741211,51.148433625356645,49.10000322852518,50.65859209094431,1721100
2015-02-19,51.317649841308594,51.53140066264139,49.687812993780426,49.821404284341135,1670200
2015-02-20,52.19045639038086,52.29733349405487,50.74764946532038,51.157334837042484,980200
2015-02-23,51.95888900756836,52.29732632792002,51.59373411368616,51.97670185573986,769700
2015-02-24,52.01232147216797,52.35966347727656,51.56701051229479,51.75404030005281,526600
2015-02-25,52.14592742919922,52.60905136578385,51.79858532612423,52.08358414902955,626000
2015-02-26,51.914371490478516,52.34186976049961,51.68280780414151,52.31515218032775,507200
2015-02-27,51.415618896484375,52.13702409733303,51.37999319330453,51.84311714228038,342900
2015-03-02,52.38637924194336,52.4665353478557,51.335445141071766,51.45122693793468,694300
2015-03-03,52.10139465332031,52.38639346338832,51.70061401495786,52.04795610238739,612000
2015-03-04,52.05687713623047,52.404219309799885,51.63828354374699,52.23500228606097,940000
2015-03-05,51.75406265258789,52.08359195393062,51.47796851513862,52.08359195393062,480000
2015-03-06,51.1662483215332,51.63827702112387,51.08609218410703,51.379995756366846,413900
2015-03-09,51.64717483520508,51.78076610594228,51.121707683083585,51.13061240881798,342800
2015-03-10,51.30874252319336,51.66498934415239,50.863431448904166,51.37999052840362,491100
2015-03-11,51.575927734375,51.88764412283943,51.28202419631623,51.38889790129634,559900
2015-03-12,52.01232147216797,52.119195151250686,51.59372808270222,51.59372808270222,420900
2015-03-13,51.88742446899414,52.34241930147857,51.566250044520004,51.824974264599824,562300
2015-03-16,52.40486526489258,52.431628661934504,51.75359310844237,52.19966787663652,494300
2015-03-17,52.048011779785156,52.404873008383454,51.78036755997688,51.932031369998576,446100
2015-03-18,53.38623809814453,53.618195522327284,51.798212723752215,52.003406746028,634800
