Price,Close,High,Low,Open,Volume
Ticker,BK,BK,BK,BK,BK
Date,,,,,
2015-01-02,31.11301612854004,31.359090174300825,30.820805032595366,31.336021649208877,3891100
2015-01-05,30.31326675415039,31.043800185943304,30.205609751589325,30.928454654670727,4241900
2015-01-06,29.436635971069336,30.35172661342601,29.121353404681386,30.336346618305363,7633100
2015-01-07,30.04412841796875,30.067196940738587,29.559668905766117,29.751914418004684,7113900
2015-01-08,30.459386825561523,30.48245535393361,30.29790126008807,30.336349785186357,4795300
2015-01-09,30.013378143310547,30.528597808203273,29.944169619173753,30.359420763994518,3295700
2015-01-12,29.58274269104004,30.067199307950567,29.50584272002999,30.013370794960508,2584400
2015-01-13,29.52891731262207,30.005685449758758,29.298220308536784,29.759611383273096,4868000
2015-01-14,28.783002853393555,29.15980247391306,28.383131773042322,29.013696917671606,6390700
2015-01-15,28.64459228515625,28.936806396943762,28.521555227577537,28.890666400313677,5076500
2015-01-16,28.806072235107422,28.836832226840276,28.375444084584537,28.559998168113125,6479900
2015-01-20,28.63689422607422,29.144422286431272,28.552305727109065,28.975245288500965,4903800
2015-01-21,28.87527847290039,28.975246971432263,28.567687380128994,28.752241449105025,5584300
2015-01-22,29.774980545043945,29.79036053528235,28.844510202936426,29.05982713284085,6640300
2015-01-23,28.375431060791016,29.167481417052922,28.336979622056305,29.159789955932812,7033000
2015-01-26,28.775310516357422,28.82914196537623,28.01401983398266,28.17550538073681,8192400
2015-01-27,28.252405166625977,28.613824778360055,28.160125197582577,28.329302207394743,5487300
2015-01-28,27.42189598083496,28.467711893075887,27.398827461234543,28.3754348812409,10502900
2015-01-29,28.021718978881836,28.098618982727036,27.491122152808362,27.49881068647528,7654100
2015-01-30,27.813106536865234,28.168495524179082,27.697217414088502,27.76675029831798,10535000
2015-02-02,28.330747604370117,28.40028051232324,27.836292679896303,27.90582558784942,8255800
2015-02-03,28.894737243652344,28.933365980505414,28.50844398075423,28.53162063342933,8944700
2015-02-04,28.71703338623047,29.17285945333808,28.64750344361124,28.709308819444903,5828000
2015-02-05,29.149688720703125,29.41236825245965,28.786572117255783,28.786572117255783,4753400
2015-02-06,29.721397399902344,30.123142649783123,29.53597538181006,29.613235784008094,6802900
2015-02-09,29.7291259765625,29.9454492375299,29.458721900353254,29.481898550547363,6367800
2015-02-10,30.192670822143555,30.239024109039104,29.837278921910006,29.976344676961713,6726200
2015-02-11,30.231311798095703,30.370377609518734,29.984084343828926,30.16177889238419,3853400
2015-02-12,30.447612762451172,30.563501836072614,30.285370417126412,30.30854705297807,7692400
2015-02-13,30.285390853881836,30.586699112004244,30.231310035612868,30.439908740586127,5453200
2015-02-17,30.486257553100586,30.493985067248534,30.09223979986581,30.123143962091355,4684300
2015-02-18,30.123144149780273,30.50943733845711,30.014979581316922,30.43217693241186,4898300
2015-02-19,30.223575592041016,30.316288071120827,29.929994916503595,30.03815652824716,3484900
2015-02-20,30.470806121826172,30.493985717581232,29.868189681491895,30.130869171644843,4245500
2015-02-23,30.2622013092041,30.354913779065843,30.076782263845793,30.293105465824684,3584600
2015-02-24,30.73348045349121,30.88799829479597,30.169492837834117,30.200396995531605,6635100
2015-02-25,30.795289993286133,30.926628247948354,30.47852973224941,30.733481675433698,9407600
2015-02-26,30.470806121826172,30.83392266776256,30.316291201769413,30.741213126291868,5559100
2015-02-27,30.23902702331543,30.44762567599662,30.18494621860358,30.33173655322391,5030100
2015-03-02,30.633058547973633,30.640783116879597,30.20813357854924,30.23903774854081,5177300
2015-03-03,30.633058547973633,30.787573503563745,30.48626521410562,30.586702292986285,6037500
2015-03-04,30.470806121826172,30.61759942193655,30.3008391203271,30.548066529037737,4402800
2015-03-05,30.277658462524414,30.47853256704525,30.154044762505087,30.439903838386037,4391300
2015-03-06,30.347187042236328,31.24338697686909,30.146315913431856,30.146315913431856,9012400
2015-03-09,30.74120330810547,30.826188255303936,30.439895184170716,30.73347579626075,7136500
2015-03-10,30.277658462524414,30.50943672884585,30.03815857652745,30.432176324344343,10109700
2015-03-11,30.455354690551758,30.63305215734029,30.285387685424194,30.293112252718664,8878600
2015-03-12,31.243398666381836,31.413368648551387,30.888009564739836,31.197045360105605,7296000
2015-03-13,31.629688262939453,31.668319943260602,31.019347206123207,31.135233405536376,11655400
2015-03-16,31.714664459228516,31.884634374573146,31.560146622295452,31.75329318166613,5253100
2015-03-17,31.78420066833496,31.846008988456525,31.38245542909353,31.506069122153747,4604100
2015-03-18,31.544702529907227,32.0237052484496,31.40563674917185,31.722397039250637,7121500
2015-03-19,31.13524055480957,31.529261385966304,30.97299807006696,31.444276385239007,6760700
2015-03-20,31.343830108642578,31.413363002743797,31.088878128393592,31.227940969412796,9665100
2015-03-23,31.22792625427246,31.47515649794236,31.173845467364565,31.343815338893293,4384500
2015-03-24,30.980710983276367,31.227938375728357,30.756663185055057,31.12750427373304,4429800
2015-03-25,30.532621383666992,30.980720058555548,30.432184305067338,30.965270920786853,4893700
2015-03-26,30.75666618347168,30.857100295258153,30.285387999671258,30.285387999671258,5289500
2015-03-27,30.710311889648438,30.741216055477775,30.432180291551322,30.633054422258557,4789100
