Price,Close,High,Low,Open,Volume
Ticker,CINF,CINF,CINF,CINF,CINF
Date,,,,,
2015-01-02,38.28980255126953,38.809137770833814,38.01529788398599,38.57914569112912,386600
2015-01-05,37.74079895019531,38.18594473803525,37.629514625847754,38.059819107594805,605700
2015-01-06,37.45146560668945,37.91144716144836,37.184378629684076,37.740808888395065,576100
2015-01-07,37.963375091552734,37.97821356931813,37.444042520515275,37.68145250446104,490500
2015-01-08,38.77205276489258,38.868501452882285,38.037566529836816,38.33432758727797,550500
2015-01-09,38.34917068481445,38.92786005232051,38.200791553292895,38.88334461477373,484000
2015-01-12,38.12659454345703,38.62367363038144,37.955956298736766,38.438196908274605,427600
2015-01-13,38.104347229003906,38.7869003688587,37.87435502049587,38.21563159042327,539900
2015-01-14,37.77789306640625,38.50496422418833,37.34017076939335,37.71112417105162,461900
2015-01-15,37.77048110961914,38.05982435502534,37.540488946017916,37.696291549825354,634200
2015-01-16,38.39369583129883,38.40111365769051,37.629532356150364,37.74823738947586,531600
2015-01-20,38.104347229003906,38.61626208389501,37.77790630981174,38.556910990501514,496800
2015-01-21,38.02273178100586,38.208208521401005,37.71855003996383,38.1117598239534,511900
2015-01-22,38.979793548583984,39.01688833168725,37.95596112006075,38.230465911205556,477400
2015-01-23,38.61625289916992,39.00946547374997,38.57915812085299,38.987206342639666,430800
2015-01-26,38.94269943237305,38.94269943237305,38.28982048400301,38.675612461214826,503900
2015-01-27,38.7275390625,38.942692733383076,38.54206234556288,38.601413423304706,409900
2015-01-28,38.07465744018555,38.95010770647644,38.067239617316936,38.90559227881508,675300
2015-01-29,38.50496292114258,38.60882941726797,37.93369436230315,38.17852212743447,626600
2015-01-30,37.47372055053711,38.40852493610865,37.384692504818574,38.15627644811401,1801900
2015-02-02,38.1636848449707,38.208200271908424,37.28081677016307,37.62951387246728,652400
2015-02-03,38.65333557128906,38.68301251670789,38.20077488932382,38.27496442272159,675100
2015-02-04,38.9278678894043,39.09850618912796,38.38627602589413,38.467883432600246,716500
2015-02-05,38.497554779052734,39.053985043533515,38.06725017953262,38.994633953667254,941200
2015-02-06,38.53464889526367,38.95011783772025,38.38626975809762,38.668192382833624,708200
2015-02-09,38.297245025634766,38.40853222651952,38.04499648976025,38.304665681774324,497900
2015-02-10,38.21562576293945,38.5346459779659,38.104341418489796,38.46787423923594,665700
2015-02-11,38.41595458984375,38.53465963073732,38.193382991937234,38.21563930268246,478400
2015-02-12,38.72010803222656,38.779461924212065,38.482698124583216,38.504957249152454,385900
2015-02-13,38.920433044433594,38.920433044433594,38.60141286946692,38.66818459981227,568000
2015-02-17,38.935272216796875,39.14300523484923,38.7943109302828,38.823987884333164,360600
2015-02-18,38.78688049316406,38.861072859575835,38.460442571400456,38.74978572503288,290100
2015-02-19,38.83882141113281,38.942690744639236,38.63850905760246,38.63850905760246,289300
2015-02-20,39.00946807861328,39.03914220515822,38.3862661387637,38.668188736918005,462600
2015-02-23,38.99463653564453,39.11334155338763,38.77948280656302,39.11334155338763,401000
2015-02-24,39.335906982421875,39.41009654565179,38.99463046332358,39.031725244938535,351500
2015-02-25,39.26913833618164,39.417520304478046,39.1133385430382,39.387843344788635,546400
2015-02-26,39.3284912109375,39.40268361352939,39.09108118294501,39.18011206605528,343800
2015-02-27,39.143009185791016,39.44719092013491,39.13559136160475,39.38783983619362,333400
2015-03-02,39.34332275390625,39.365581885834175,38.87592343567405,39.13558972358083,471900
2015-03-03,39.17268753051758,39.23204144671186,38.94269818064098,39.16526970606854,391100
2015-03-04,38.85364532470703,39.172665368387875,38.74977886028051,39.05396043330772,457000
2015-03-05,39.13558578491211,39.2023575136753,38.73495541233294,38.83140409391311,408100
2015-03-06,38.9278678894043,39.44720061458453,38.890770268904774,39.03915226044959,610400
2015-03-09,39.128170013427734,39.29880825584758,38.78689069843789,38.86108308437053,373300
2015-03-10,38.4307861328125,38.890767729429754,38.4307861328125,38.73496792204904,494800
2015-03-11,38.697872161865234,38.853671965331586,38.304662325454686,38.423367341926784,391300
2015-03-12,39.580745697021484,39.610422662540124,38.83883853996278,38.93528726282275,439800
2015-03-13,39.41010665893555,39.56590930994059,39.0762478784264,39.52881168865534,545500
2015-03-16,40.16596984863281,40.270746533490524,39.395131366709684,39.657068796544834,535400
2015-03-17,40.023773193359375,40.07616010310563,39.0583523911113,39.0583523911113,461500
2015-03-18,40.45784378051758,40.637455246174014,39.65706909685677,39.97887321073062,603200
2015-03-19,40.255767822265625,40.48028352087905,39.978862367599476,40.368024244136336,351600
2015-03-20,40.869441986083984,40.92182888289204,40.27821517368256,40.33060207049061,1465800
2015-03-23,40.7796516418457,41.101455762763166,40.77216616527039,40.86945737663958,569600
2015-03-24,40.43537521362305,40.712280640721595,40.33060142169244,40.67485898228491,363400
2015-03-25,39.73191452026367,40.38301120692814,39.72443189725818,40.38301120692814,741500
2015-03-26,39.64958190917969,39.806742648564246,39.4175806832744,39.52983998561917,488400
2015-03-27,39.61216735839844,39.687004998104285,39.42507040426086,39.55229496273539,328600
2015-03-30,40.13603973388672,40.285717869412956,39.544812668738224,39.67952270522454,334300
2015-03-31,39.87409973144531,39.97887356314728,39.64958396995926,39.88158520792277,726100
2015-04-01,39.86660385131836,40.06118335192847,39.49989270744658,39.8815719444225,364000
2015-04-02,40.016292572021484,40.083647581470956,39.72442181603132,39.86661445603682,274500
2015-04-06,40.38300323486328,40.52519873775662,39.42506780636101,39.63461546762769,425400
2015-04-07,39.93397521972656,40.60003993421792,39.919007120484025,40.472815372965876,429300
2015-04-08,40.203392028808594,40.2258427484112,39.67203454094022,39.85164886237948,550400
2015-04-09,40.03126525878906,40.27074912987289,39.724426370533344,40.13603909552912,344900
2015-04-10,40.0537109375,40.17345285796852,39.95641973497165,40.083647131335276,330100
2015-04-13,40.076148986816406,40.33060084423534,39.896537590327554,40.0387301837872,289600
2015-04-14,40.27822494506836,40.37551614340235,39.904031102877184,39.99383682563878,458300
2015-04-15,40.18842315673828,40.54764893782519,40.18093768043306,40.412938913058504,285800
2015-04-16,40.08365249633789,40.1734582349912,39.844168623347095,40.128553938228066,331100
2015-04-17,39.335262298583984,39.851648833175155,39.237971088922656,39.79177644111501,513900
2015-04-20,39.4924201965332,39.64958093204465,39.35022755795703,39.51487091449982,454600
2015-04-21,39.058349609375,39.61964033514329,39.02093079863157,39.507383902912984,399000
2015-04-22,39.035892486572266,39.14815175524865,38.676666823628345,39.14815175524865,371500
2015-04-23,39.14068603515625,39.27539608360545,38.85629783788869,38.87126593825785,347700
2015-04-24,39.335262298583984,39.372681116185184,39.0134553284427,39.19306679487755,411100
2015-04-27,39.11073684692383,39.499898762673354,39.02841660453937,39.499898762673354,461900
2015-04-28,39.440032958984375,39.46996915260769,38.88622479644335,38.99848409509448,462500
2015-04-29,38.17525100708008,38.81886481313178,37.756155769555946,38.33989719603438,811700
2015-04-30,37.89836120605469,38.20520011796091,37.711264238919846,37.83849166110558,765400
2015-05-01,38.07048416137695,38.37732302563504,37.64390337094187,38.175257989922734,637300
2015-05-04,38.38480758666992,38.42222640241942,37.98067752488107,38.04803253517921,627300
2015-05-05,38.10789489746094,38.55692916656409,38.05550799429639,38.23512227291207,529200
2015-05-06,38.0106086730957,38.24260701286576,37.763639383166236,38.10789701015374,397900
2015-05-07,38.13783645629883,38.36983767074554,37.868416427876205,37.94325691070055,406200
2015-05-08,38.527000427246094,38.66171044853741,38.30996729795756,38.429709221897326,438300
2015-05-11,38.26506042480469,38.53448042911326,38.205188043904,38.52699495406455,557700
2015-05-12,38.0106086730957,38.280028678519756,37.89086676567082,38.21267367716374,510800
2015-05-13,37.87590408325195,38.30248486784553,37.84596788839947,38.08545173747401,526200
2015-05-14,38.26506042480469,38.28002852002986,37.86093041834182,38.01809113589774,326200
2015-05-15,38.07048416137695,38.37732302563504,37.958227711451926,38.27254919708926,492200
2015-05-18,38.33990478515625,38.3848090787247,37.94326018402292,38.070484733491064,208800
2015-05-19,38.474609375,38.51202818691718,38.26506174436591,38.467126754565506,384500
2015-05-20,38.437198638916016,38.5344898542399,38.317456702699296,38.519521755353686,308100
2015-05-21,38.34737777709961,38.49705299718715,38.29498802422278,38.35486039615526,305700
2015-05-22,38.12286376953125,38.48957495403523,38.10789567476862,38.44467066974734,257300
2015-05-26,37.78608322143555,38.122855286605095,37.756147038571555,38.018081501452656,387800
2015-05-27,38.14530944824219,38.19769634163837,37.80104904966095,37.883372126389695,399000
2015-05-28,38.25008773803711,38.30247463760056,37.988150385347964,38.15279655818846,320100
2015-05-29,37.853450775146484,38.25009533775471,37.853450775146484,38.21267652418511,382200
2015-06-01,37.78608322143555,38.482080916358406,37.658855871699345,37.958211990596205,388000
2015-06-02,37.928287506103516,38.00312513147443,37.606480578238255,37.65138486638425,677800
2015-06-03,38.295005798339844,38.37732892052026,37.89087851971264,38.04803928667173,479500
2015-06-04,37.8384895324707,38.20519796869655,37.808553334243655,38.160296526228976,428800
2015-06-05,37.81603240966797,38.16777556866395,37.74867739741071,37.91332361734461,389000
2015-06-08,37.50920486450195,37.86094812965802,37.50172224082513,37.71126996225925,406200
2015-06-09,37.554100036621094,37.763647707085376,37.34455236615681,37.41939000421608,421800
2015-06-10,38.302486419677734,38.36235595693566,37.63642175902389,37.72622749234717,410600
2015-06-11,38.654232025146484,38.67668274617563,38.24261644045898,38.33990765637357,547700
2015-06-12,38.33242416381836,38.61680947330593,38.26506914738753,38.61680947330593,435900
2015-06-15,38.030357360839844,38.287115247038116,37.88687323338679,38.00770318523972,595000
2015-06-16,38.40794372558594,38.45325207844648,37.89442793437187,37.89442793437187,554300
2015-06-17,38.44569778442383,38.611836076875356,38.2720090608356,38.53631736178629,635800
2015-06-18,39.00452423095703,39.102694238142,38.60428224820401,38.672247650502115,806300
2015-06-19,38.642032623291016,39.03472121762489,38.642032623291016,38.97430913889713,1101300
2015-06-22,38.80817413330078,39.042277799755844,38.75531247970513,38.838381615568025,519600
2015-06-23,38.93655776977539,38.944108200605676,38.725108256851456,38.80817739970611,348000
2015-06-24,38.48344802856445,38.891240366504384,38.4758975989332,38.84592914648533,486500
2015-06-25,38.11341094970703,38.649580678772175,38.11341094970703,38.634476940957796,437000
