Price,Close,High,Low,Open,Volume
Ticker,WY,WY,WY,WY,WY
Date,,,,,
2015-01-02,23.921409606933594,23.97440504544598,23.76241823723226,23.76241823723226,2426600
2015-01-05,23.921409606933594,24.007530037483573,23.782293737871235,23.782293737871235,2385400
2015-01-06,23.894899368286133,24.17313350242892,23.835277948618458,23.987643237306763,3405900
2015-01-07,23.96778106689453,24.080397950827265,23.7027962985744,23.70942230767752,2872700
2015-01-08,24.226131439208984,24.332124804426535,24.067142654923245,24.126761553719525,3004500
2015-01-09,24.193008422851562,24.37187269631741,24.146636484591653,24.22613087488277,2022500
2015-01-12,24.226131439208984,24.292376344814517,24.08038961437942,24.19300898640622,1888900
2015-01-13,24.305627822875977,24.537490065655703,24.193010968702882,24.378498741261566,2643300
2015-01-14,24.140016555786133,24.166515534915316,23.861784856174914,24.153266045350726,2776900
2015-01-15,24.093645095825195,24.358629838342356,24.067148643238912,24.259259928127975,2958600
2015-01-16,24.26588249206543,24.312254436361208,23.908153898571054,24.053895738975747,2814700
2015-01-20,23.788902282714844,24.438111791108792,23.7027819062408,24.345367936635444,5039700
2015-01-21,23.62991714477539,23.782284976184272,23.46430235393032,23.709414063879457,3368600
2015-01-22,24.16651153564453,24.19963399053377,23.669667131062,23.802159477700272,3112700
2015-01-23,23.87502670288086,24.219505740040628,23.87502670288086,24.199630248515398,2613400
2015-01-26,23.92802619934082,23.92802619934082,23.689540476998598,23.87503077608775,2727700
2015-01-27,23.788902282714844,23.921394586425556,23.729280872399045,23.76902932163641,2257400
2015-01-28,23.56367301940918,24.03401843448176,23.5570495394718,23.92140158597758,2361800
2015-01-29,23.45768165588379,23.64979544254489,23.265567869222693,23.623296466367883,4823800
2015-01-30,23.74915885925293,24.080388425083967,23.311935933439205,23.404682334619967,5314400
2015-02-02,23.345067977905273,23.735919084974174,23.09995620550013,23.735919084974174,5203900
2015-02-03,23.56367301940918,23.570299026427804,23.245692913708794,23.371559249168975,3914500
2015-02-04,23.378192901611328,23.583553698885904,23.23245102451422,23.50405927823388,3147700
2015-02-05,23.5239200592041,23.62328992882739,23.391430269147392,23.470924648597567,2601400
2015-02-06,23.09994888305664,23.590169745390206,23.020454495976953,23.590169745390206,3633000
2015-02-09,23.086702346801758,23.27881612327872,23.06682937926322,23.086702346801758,2385100
2015-02-10,23.331817626953125,23.437811015106824,23.13307781296845,23.199325259990577,2391000
2015-02-11,23.252321243286133,23.4510610619953,23.17945284045211,23.331818181602507,2089500
2015-02-12,23.557050704956055,23.61004612832078,23.298689487153414,23.358310917864582,1967300
2015-02-13,23.53055763244629,23.563680096243285,23.378192277314508,23.484185677714095,1796900
2015-02-17,23.192697525024414,23.537176642647488,23.13970209843399,23.484181216057067,3608100
2015-02-18,23.49080467224121,23.543802625857918,23.073457159376492,23.1132030975075,2710700
2015-02-19,23.29206657409668,23.431182406783368,23.212572173573065,23.398059950488644,2742500
2015-02-20,23.51068115234375,23.57692607005556,23.26556939723049,23.35831329285967,5399700
2015-02-23,23.66966438293457,23.68291386876822,23.490800114801843,23.537172051679104,2122300
2015-02-24,23.278810501098633,23.63653899288352,23.19931612306223,23.63653899288352,3144700
2015-02-25,23.338930130004883,23.539323677199004,23.305532054842466,23.332251534216322,3026500
2015-02-26,23.439128875732422,23.76643615532676,23.31221516019299,23.358972978976468,4099700
2015-02-27,23.452486038208008,23.519282186809487,23.272133379252335,23.439126298865766,2319300
2015-03-02,23.512605667114258,23.779792833219787,23.37233221380061,23.452488108821274,2268500
2015-03-03,23.252098083496094,23.43912936251424,23.071745400967135,23.379011801671254,3085000
2015-03-04,22.89139175415039,23.27213544074732,22.837952792047684,23.138540583600513,2679100
2015-03-05,22.797880172729492,23.06506738642707,22.78452042982805,22.951513393930444,2599700
2015-03-06,22.0631046295166,22.69099966382543,21.9228311828301,22.630882108372667,6649700
2015-03-09,22.403772354125977,22.503966584394995,22.043067009693697,22.05642675001822,4074600
