Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2008-03-19,12.514245986938477,15.282884479623979,12.182009367816216,13.178719225182997,708486000
2008-03-20,14.252949714660645,14.396919245079989,12.735736255263067,12.935078552009642,198985200
2008-03-24,13.229663848876953,14.994947414354293,13.067975440579016,14.893061706920776,149566400
2008-03-25,14.009309768676758,14.230800832213149,13.249595353153227,13.417929034596842,87092000
2008-03-26,14.166569709777832,14.281746021232603,13.63720614748221,13.894135774388424,43111600
2008-03-27,13.934000968933105,14.339329123358763,13.876413671636145,14.186501458401684,39829600
2008-03-28,13.900781631469727,14.0513956532094,13.767887304015439,14.035891343170452,24675200
2008-03-31,13.81218147277832,14.060251202494493,13.74351894579311,13.86533884954258,22157200
2008-04-01,13.646063804626465,14.10455021318499,13.358125606945075,13.967225997968567,60410800
2008-04-02,13.803322792053223,13.803322792053223,13.400209130433877,13.670428494017456,43836400
2008-04-03,14.50766372680664,14.68264185850649,13.692576597920594,13.721370670902907,100868000
2008-04-04,14.281743049621582,14.467794712708027,14.12005384636,14.374768881164805,36394400
2008-04-07,14.405776977539062,14.574110635639853,14.179855177748601,14.419065898758806,28301600
2008-04-08,15.081314086914062,15.114538058818395,14.354824228553714,14.374759287632875,53925600
2008-04-09,14.571903228759766,15.220872377765831,14.532034753434214,15.158855125002395,48324400
2008-04-10,14.642777442932129,14.780102539716138,14.42128633254422,14.653852674388752,22372000
2008-04-11,14.642777442932129,14.788960697069756,14.452294952811082,14.452294952811082,26421600
2008-04-14,14.547537803649902,14.89306343324488,14.51431379545579,14.773458017652022,28443600
2008-04-15,14.252949714660645,14.740231072245908,14.175428179771066,14.682642922109626,23888000
2008-04-16,14.649418830871582,14.8288260518774,14.299462544354187,14.299462544354187,25136800
2008-04-17,14.848766326904297,15.006024834566528,14.62063072156552,14.676003506932924,22459600
2008-04-18,15.282881736755371,15.604043068329885,14.884197189424741,15.063606080644787,104099600
2008-04-21,15.719216346740723,16.058097302191527,15.249654824181722,15.389195233961845,58848000
2008-04-22,15.566389083862305,16.035950668742043,15.504371866770013,15.929634232410665,47357600
2008-04-23,15.522083282470703,15.880897472955462,15.435701963291667,15.714779291481696,37319600
2008-04-24,16.0137996673584,16.16662730532077,15.513229543848329,15.770158220179477,38086800
2008-04-25,16.63397789001465,16.85103986741257,16.370404683697526,16.833320177453015,101460000
2008-04-28,16.751373291015625,17.11904937217786,16.58968571496192,16.944071179439067,132517200
2008-04-29,17.914199829101562,17.914199829101562,15.725868336530642,16.42356564999321,197308400
2008-04-30,18.483423233032227,18.784651127550916,17.95627526254563,18.02936769794551,147543600
2008-05-01,18.91533851623535,19.411478060869964,18.583101897179144,18.691632052914844,116395600
2008-05-02,18.32838249206543,19.38046487076405,17.94077319465015,19.33395195785531,136648800
2008-05-05,18.840030670166016,18.937487285836987,17.900908966807986,18.350535587547157,70377200
2008-05-06,19.387107849121094,19.524432883764874,18.771363111244995,18.930836908936534,75913200
2008-05-07,19.60196304321289,19.898760316584333,19.415911323757904,19.675055514360082,100464800
2008-05-08,19.33617401123047,19.87882653886106,19.034945975287027,19.823453762986794,92836400
2008-05-09,18.352750778198242,19.196631240946868,18.27744293328853,19.00614877951048,94312000
2008-05-12,18.140119552612305,18.711566937097423,17.298452783688045,18.527728937540587,147471600
2008-05-13,18.246435165405273,18.49450579155156,17.89426514768475,18.124616081282824,53249600
2008-05-14,18.21321678161621,18.682776906497907,18.040452276781146,18.450212228564027,51400400
2008-05-15,18.21763801574707,18.368251990340262,17.965138365670622,18.279655236489702,36688800
2008-05-16,18.244220733642578,18.350535504947977,17.99836550146496,18.31952688916367,34066800
2008-05-19,18.45463752746582,18.76915446929892,18.195493358061487,18.222071207327833,45473200
2008-05-20,18.326162338256836,18.569802066671734,18.14232611790208,18.357170938790986,40702000
2008-05-21,17.907556533813477,18.479004023224903,17.83446405938671,18.31288568489668,41831600
2008-05-22,17.12346649169922,17.852171991812508,16.86875322596429,17.845527533032225,85283600
2008-05-23,16.91084861755371,17.123479914409728,16.638415454955794,16.797887660215306,42196400
2008-05-27,17.440208435058594,17.48450766818767,16.47007804241171,17.03709470772025,62776400
2008-05-28,18.144550323486328,18.151194786044453,17.619617503278732,17.783520442470063,52996000
2008-05-29,18.882112503051758,19.25864662189696,18.38597301131813,18.478998849172687,100613200
2008-05-30,19.127965927124023,19.393754493316763,19.006145181877564,19.05265809646917,72016000
2008-06-02,19.063737869262695,19.25864941828458,18.738145699652573,19.094746486383386,36856000
2008-06-03,19.393756866455078,19.480138245529993,19.054875811646912,19.271937796144588,48411600
2008-06-04,18.933055877685547,19.513361352708095,18.888756653358463,19.28744122308913,40684400
2008-06-05,19.322885513305664,19.322885513305664,18.957424814520177,19.1501227040217,27059600
2008-06-06,18.527729034423828,19.04601734642785,18.505580264566387,19.026083960509,41748000
2008-06-09,18.193273544311523,18.815662814121847,17.843317302206735,18.605247006061717,45240000
2008-06-10,17.787944793701172,18.354963002390576,17.632901742404766,17.78573109999874,36048400
2008-06-11,17.218719482421875,17.940781018803897,17.187710860292878,17.940781018803897,56996400
2008-06-12,17.6218204498291,17.889824311887185,17.398115794211574,17.486710827408803,44605600
2008-06-13,18.05816078186035,18.1201779908751,17.752503813212446,17.776867958159983,30689200
2008-06-16,18.44356346130371,18.494507158684907,17.962928171843924,18.047095872748248,34384000
2008-06-17,18.75365447998047,18.822317882699966,18.534378723814665,18.627404597358545,33277600
2008-06-18,18.57423973083496,18.760291403139362,18.48121389468276,18.543231118784227,33724000
2008-06-19,18.66505241394043,18.69384733560207,18.078102408661504,18.49007594924701,36925200
2008-06-20,18.5100040435791,18.715990754985057,18.328381478994242,18.37710977263643,42546800
2008-06-23,17.95406150817871,18.682767165449977,17.945201664613553,18.57202165564904,30141200
2008-06-24,18.308456420898438,18.370473662872158,17.389267953477106,17.73257816864394,49891200
2008-06-25,18.175552368164062,18.698271305021404,18.131254840569653,18.463491367054793,50711600
2008-06-26,17.519954681396484,17.883200137002387,17.28074376482366,17.852191502244118,76562800
2008-06-27,18.295164108276367,18.35496765023595,17.398126187469156,17.453498961216873,176022800
2008-06-30,18.009441375732422,18.34832249918631,17.785736574271002,18.16448616459259,49301200
2008-07-01,18.031585693359375,18.031585693359375,17.54208902647072,17.639545621122576,44921600
2008-07-02,17.59081268310547,18.250856526664027,17.564234847824707,18.140111040082136,33804000
